"table_schema","table_name","table_size","table_size_p","indexes_size","indexes_size_p","total_size","total_size_p","row_count_approx","last_analyze","row_count_exact"
dwh_dm,dm_doc_payment_1_prt_71,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_3,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_101,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_63,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_76,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_70,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_77,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_113,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_129,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_142,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_106,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_136,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_13,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_154,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_6,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_85,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_107,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_53,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_73,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_110,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_149,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_111,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_92,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_11,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_155,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_68,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_72,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_133,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_98,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_125,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_135,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_117,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_82,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_157,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_145,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_139,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_79,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_147,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_9,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_132,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_128,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_69,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_102,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,,15093349
dwh_dm,dm_doc_payment_1_prt_105,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_10,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_150,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_2,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_116,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_56,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_99,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_88,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_137,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_81,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_65,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_115,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_112,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_86,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_126,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_119,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_90,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_84,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_151,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_103,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_54,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_61,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_78,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_104,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_146,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_80,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_153,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_96,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_156,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_141,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_74,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_64,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_121,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_138,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_123,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_8,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_94,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_93,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_58,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_51,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_97,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_12,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_120,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_152,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_1,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_59,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_131,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_148,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_127,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_130,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_5,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_87,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_4,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_91,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_124,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_100,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_55,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_60,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_7,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:43:14,0
dwh_dm,dm_doc_payment_1_prt_144,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_109,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_143,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:46,0
dwh_dm,dm_doc_payment_1_prt_57,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_75,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_95,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_dm,dm_doc_payment_1_prt_67,294912,"288 kB",884736,"864 kB",1179648,"1152 kB",0,2020-11-18 10:48:45,0
dwh_stage,s01_sk_issue,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",419,2020-12-12 04:41:37,419
dwh_stage,s01_c_daycntfnc_std,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",30,2020-12-12 02:00:45,30
dwh_dds,dict_industry,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",77,2020-12-12 05:06:29,77
dwh_draft,amara_ref_stock_holder,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",1,2020-09-15 14:33:05,61
dwh_stage,s02_address_type,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",41,2020-12-12 04:00:13,41
dwh_dds,ref_department,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",1229,2020-12-07 13:44:56,1230
dwh_stage,s01_g_cliatrdsc_std,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",328,2020-12-12 02:00:48,328
dwh_stage,s01_sk_trdmod_std,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",25,2020-12-12 02:00:20,25
dwh_stage,s01_e_purdsc_std,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",88,2020-12-12 02:06:46,88
dwh_stage,s02_gl_macro_1_prt_122_2019_12_30,1114112,"1088 kB",0,"0 bytes",1114112,"1088 kB",1678,2020-10-08 15:15:53,1678
dwh_stage,s01_sk_issuedscr_std,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",24,2020-12-12 02:12:14,24
dwh_stage,s01_j_let,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",157,2020-12-12 02:09:51,157
dwh_stage,s02_f_i,557056,"544 kB",557056,"544 kB",1114112,"1088 kB",199,2020-10-16 15:35:54,199
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_76_2006_04_01,524288,"512 kB",557056,"544 kB",1081344,"1056 kB",4358,2020-12-08 01:13:11,4358
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_75_2006_03_01,524288,"512 kB",557056,"544 kB",1081344,"1056 kB",3404,2020-12-08 01:13:08,3404
dwh_dds,ref_sc_holder,720896,"704 kB",360448,"352 kB",1081344,"1056 kB",0,,61
dwh_dds,dict_sources,524288,"512 kB",524288,"512 kB",1048576,"1024 kB",6,2020-10-01 15:37:36,10
dwh_stage,s01_sk_trdflr_std,524288,"512 kB",524288,"512 kB",1048576,"1024 kB",7,2020-12-12 02:00:24,7
dwh_dds,dict_service_pack,491520,"480 kB",491520,"480 kB",983040,"960 kB",6,2020-11-13 11:31:32,6
dwh_polygon,ref_client_ibank_2907,950272,"928 kB",0,"0 bytes",950272,"928 kB",1830,2020-11-26 10:52:30,1830
dwh_stage,s01_t_bop_dscr_std,393216,"384 kB",557056,"544 kB",950272,"928 kB",685,2020-12-12 02:00:14,685
dwh_dm,dm_z11_1_prt_31,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dds,ref_deal_param_1_prt_pledge,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,0
dwh_stage,s01_t_arlclc,0,"0 bytes",884736,"864 kB",884736,"864 kB",0,,811274
dwh_dm,dm_z12,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_28,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z13,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_8,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_41,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_35,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dds,ref_deal_param_1_prt_letter_credit,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_42,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_22,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_47,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_32,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_10,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_27,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_20,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_33,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_40,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_stage,s01_t_process,0,"0 bytes",884736,"864 kB",884736,"864 kB",0,,127432205
dwh_dm,dm_z12_1_prt_2,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_2,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_12,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_17,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z14,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_15,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_44,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_23,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_45,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_74_2006_02_01,327680,"320 kB",557056,"544 kB",884736,"864 kB",2959,2020-12-08 01:13:04,2959
dwh_dds,ref_deal_param,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,557838
dwh_dm,dm_z11_1_prt_19,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z12_1_prt_3,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dds,ref_deal_param_1_prt_sc_issue,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,0
dwh_dm,dm_z12_1_prt_1,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_3,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_36,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_4,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_46,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_6,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_43,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_stage,s01_t_arlclc_1_prt_no_pcn,0,"0 bytes",884736,"864 kB",884736,"864 kB",0,2020-12-07 23:19:34,0
dwh_dm,dm_z12_1_prt_4,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_38,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_18,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_7,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_5,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_24,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dds,ref_deal_param_1_prt_others,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_30,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dds,ref_deal_param_1_prt_forex,294912,"288 kB",589824,"576 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_9,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_39,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_26,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_21,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_29,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_11,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_14,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_34,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_37,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_16,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_1,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_48,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_13,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_dm,dm_z11_1_prt_25,589824,"576 kB",294912,"288 kB",884736,"864 kB",0,,0
dwh_draft,amara_ref_stock_holder_restricted,425984,"416 kB",425984,"416 kB",851968,"832 kB",1,2020-09-15 14:33:06,2
pg_bitmapindex,pg_bm_1006229,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_955716,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82909,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_1006158,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
dwh_stage,s01_e_cli,262144,"256 kB",557056,"544 kB",819200,"800 kB",138,2020-12-12 02:12:28,138
pg_bitmapindex,pg_bm_84513,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_1006309,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_84373,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_84445,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_52_2004_04_01,262144,"256 kB",557056,"544 kB",819200,"800 kB",808,2020-12-08 01:11:48,808
pg_bitmapindex,pg_bm_77115,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_84349,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_687876,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82873,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82861,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
dwh_bckp,amara_rating_fitch_forecast,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,231
pg_bitmapindex,pg_bm_82977,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_84365,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_1006277,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82785,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82189,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_696296,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82373,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_77119,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82501,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_84049,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
pg_bitmapindex,pg_bm_82385,262144,"256 kB",557056,"544 kB",819200,"800 kB",0,,0
